,fire_name,fire_size,fire_size_class,stat_cause_descr,fips_name,latitude,longitude,state,disc_clean_date,cont_clean_date,discovery_month,disc_date_final,cont_date_final,putout_time,disc_date_pre,disc_pre_year,disc_pre_month,wstation_usaf,dstation_m,wstation_wban,wstation_byear,wstation_eyear,Vegetation,fire_mag,weather_file,remoteness,Temp_pre_30,Temp_pre_15,Temp_pre_7,Temp_cont,Wind_pre_30,Wind_pre_15,Wind_pre_7,Wind_cont,Hum_pre_30,Hum_pre_15,Hum_pre_7,Hum_cont,Prec_pre_30,Prec_pre_15,Prec_pre_7,Prec_cont
1802,,0.55,B,Children,Rockdale,33.6413,-83.9524,GA,1995-07-24,1995-07-24,Jul,1995-07-24 17:00:00,1995-07-24 17:27:00,0 days 00:00:00.000000000,1995-06-24,1995,Jun,722270,60579.71561413037,99999,1941,1999,16,0.1,722270-13864-1995.gz,66458.4855028,26.549583333333285,28.146388888888897,28.481547619047628,0.0,2.6502092050209103,2.728412256267413,2.94730538922156,0.0,66.0897615708274,62.53481894150418,64.17964071856288,0.0,77.0,17.0,15.0,0.0
1803,,5.0,B,Debris Burning,,33.9842,-90.1131,MS,2002-09-12,,Sep,2002-09-12 14:24:00,,,2002-08-13,2002,Aug,722359,54204.00638445977,13978,1942,2010,16,0.1,722359-13978-2002.gz,69650.88161089999,25.491877058177838,25.342558139534862,25.754404145077714,22.943584720861896,2.1675082327112847,2.164883720930242,2.3663212435233203,3.472869735553352,78.07475317348371,73.0114942528736,70.69613259668502,82.01734820322177,37.9,0.0,0.0,292.3
1804,TWIN FALLS STATE PARK,2.0,B,Arson,Wyoming,37.65083371,-81.41898979,WV,1996-04-26,1996-04-26,Apr,,,0 days 00:00:00.000000000,1996-03-27,1996,Mar,724125,43580.33470298224,99999,1980,2005,0,0.1,724125-99999-1996.gz,65024.02441654593,9.211949685534593,13.752100840336125,16.249056603773585,0.0,3.633752620545057,3.935714285714297,4.211320754716986,0.0,61.66451612903233,52.78969957081545,52.009433962264154,0.0,80.3,38.0,11.0,0.0
1805,,1.0,B,Children,Nassau,30.60194000000001,-81.59334,FL,2009-02-13,,Feb,,,,2009-01-14,2009,Jan,997347,14026.38152221252,99999,2008,2020,12,0.1,File Not Found,65377.4166804692,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1806,,1.0,B,Debris Burning,Winston,33.05585364,-88.95578915,MS,1995-01-26,1995-01-26,Jan,1995-01-26 14:45:00,1995-01-26 15:45:00,0 days 00:00:00.000000000,1994-12-27,1994,Dec,723307,55836.40543533737,99999,1977,2005,16,0.1,723307-99999-1994.gz,69078.90329002001,8.993103448275864,0.0,0.0,0.0,2.1698275862068943,0.0,0.0,0.0,79.7413793103448,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1807,,15.0,C,Equipment Use,Portage,44.538634,-89.655199,WI,1997-04-17,,Apr,,,,1997-03-18,1997,Mar,726465,27171.332780106357,94890,1981,2005,15,1.0,726465-99999-1997.gz,69122.21907902554,3.0014684287812052,3.7894736842105274,2.9551282051282057,8.197289156626503,4.278823529411729,4.936549707602307,3.826923076923082,4.170588235294099,60.416789396170905,53.249266862170096,46.19999999999999,56.84592145015107,0.0,0.0,0.0,0.0
1808,,1.0,B,Miscellaneous,Suffolk City,36.73599999,-77.74083999,VA,2006-05-01,,May,,,,2006-04-01,2006,Apr,724118,28242.37670688644,99999,1994,2020,0,0.1,724118-93797-2006.gz,63193.7956551015,16.510828625235444,16.763705103969787,15.78498985801218,18.262541022034693,2.1579096045197685,1.6275992438563223,1.763286004056802,1.7706047819971582,62.232517482517494,66.13900134952763,66.27150537634402,66.24937343358421,0.0,0.0,0.0,0.0
1809,,0.9,B,Debris Burning,Pickens,34.44148566,-84.30350307,GA,2003-11-22,,Nov,,,,2003-10-23,2003,Oct,722109,17310.538979122943,355,1943,2020,16,0.1,File Not Found,66608.95512810964,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1810,,36.0,C,Campfire,Barbour,31.8056,-85.20611,AL,1994-03-08,,Mar,1994-03-08 11:00:00,,,1994-02-06,1994,Feb,722268,58916.36034507808,13839,1935,2020,12,1.0,722268-93843-1994.gz,67178.71295540211,15.362820512820527,14.814028776978411,15.309160305343507,17.02536231884061,4.226422018348603,4.333453237410074,4.405343511450386,4.043115942028964,64.25190839694656,61.54814814814815,62.51587301587296,59.69174311926604,0.0,0.0,0.0,0.0
1811,CAN,1.2,B,Railroad,,41.61869,-87.18137,IN,1995-09-30,1995-09-30,Sep,1995-09-30 14:18:00,1995-09-30 15:37:00,0 days 00:00:00.000000000,1995-08-31,1995,Aug,725337,19639.385224417045,4807,1941,2020,15,0.1,725337-99999-1995.gz,67885.531484873,18.697345132743393,16.011111111111102,16.1576923076923,0.0,4.320796460176966,4.328000000000014,3.9163461538461566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1812,,2.0,B,Debris Burning,Darlington,34.445,-79.95222,SC,2009-10-03,,Oct,,,,2009-09-03,2009,Sep,723116,6173.694091917229,3742,1973,2020,16,0.1,723116-03742-2009.gz,64387.4879282984,22.296279069767465,21.996289424860866,19.638888888888875,16.693991616208667,2.423518432104523,2.48921933085499,2.814741035856559,2.789184149184193,69.61595893607085,69.93029739776955,63.679282868525895,73.90209790209808,10.2,7.8999999999999995,1.5,70.49999999999999
1813,,5.0,B,Smoking,,34.92,-95.5342,OK,1999-02-27,,Feb,,,,1999-01-28,1999,Jan,723566,23127.27641047036,93950,1947,2020,16,0.1,723566-93950-1999.gz,72499.80971208999,10.885915492957752,9.395543175487465,9.784431137724555,10.427083333333307,4.136338028168979,4.219777158774371,4.27065868263474,4.142361111111076,65.16244411326373,58.06232294617563,65.29813664596273,62.748936170212765,24.7,11.7,10.2,109.1
1814,I5  N/ HWY 33 5          ,1.0,B,Equipment Use,,37.10611111,-121.01611111,CA,2009-05-21,,May,,,,2009-04-21,2009,Apr,749179,42384.351174536096,99999,1943,2018,0,0.1,749179-00392-2009.gz,86767.12148610057,16.042207792207794,17.741875580315693,18.596806387225563,15.844763670064875,3.075649350649376,2.9294336118848334,2.9756487025948064,3.7037998146432143,65.18795180722894,63.530841121495385,62.846307385229544,71.67071461933672,0.0,0.0,0.0,0.0
1815,,2.0,B,Arson,Polk,30.90624998,-94.76041002,TX,2000-08-11,,Aug,,,,2000-07-12,2000,Jul,722499,74640.2093624269,53948,1941,2020,12,0.1,722499-99999-2000.gz,72245.04848038549,28.337552742616033,28.224431818181817,29.261904761904763,29.1127694859038,1.7946403385049348,2.132386363636371,2.46369047619048,1.8038269550748804,64.04829545454548,64.46991404011455,63.26347305389223,55.95570698466778,5.1,2.1,0.0,1.0
1816,,4.0,B,Debris Burning,Aiken,33.71750001,-81.68416998,SC,2004-04-10,,Apr,,,,2004-03-11,2004,Mar,723100,58024.401111979874,13883,1973,2020,16,0.1,723100-13883-2004.gz,65294.489556833025,14.096283391405368,14.803248259860766,15.176683937823832,19.789096916299563,3.043321718931443,3.1477958236658856,3.008290155440423,3.0006607929515106,56.07829181494661,57.73253012048194,49.49740932642487,62.42250287026406,42.39999999999999,22.0,0.0,35.99999999999999
1817,RT301EAST,4.0,B,Children,,35.0856,-108.7867,NM,1997-07-03,1997-07-03,Jul,1997-07-03 15:10:00,1997-07-03 18:50:00,0 days 00:00:00.000000000,1997-06-03,1997,Jun,999999,38806.05100478467,53009,1948,2004,15,0.1,999999-04826-1997.gz,79790.27149209999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1818,BUTTERMILK,150.0,D,Lightning,,41.7,-117.48333333,NV,1994-07-22,1994-07-23,Jul,1994-07-22 15:01:00,1994-07-23 06:00:00,1 days 00:00:00.000000000,1994-06-22,1994,Jun,725830,92702.92368163237,24128,1979,2004,15,3.0,725830-24128-1994.gz,84577.38019175705,25.159305555555548,26.82000000000002,28.00714285714284,28.278260869565216,3.86252771618624,3.730088495575234,4.068867924528304,2.964285714285715,16.427937915742763,16.225663716814168,17.245283018867926,26.071428571428573,0.0,0.0,0.0,0.0
1819,"1724 ROBERTSMILL POND RD, AL",3.0,B,Debris Burning,St. Clair,33.587684499999995,-86.3352112,AL,2011-03-14,2011-03-14,Mar,2011-03-14 18:02:00,2011-03-14 18:35:00,0 days 00:00:00.000000000,2011-02-12,2011,Feb,999999,25886.845771906934,73803,2001,2019,16,0.1,999999-94060-2011.gz,67691.35509848584,-13.296133364204698,-13.858833063209083,-12.09017369727043,0.0,3.0736111111111137,2.8694444444444427,2.6630952380952357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1820,,1.13,B,Debris Burning,Walker,34.8587,-85.3655,GA,1994-04-14,1994-04-14,Apr,1994-04-14 15:00:00,1994-04-14 17:00:00,0 days 00:00:00.000000000,1994-03-15,1994,Mar,722111,53693.55152094586,99999,1983,2005,16,0.1,File Not Found,67141.63078648999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1821,,10.0,C,Debris Burning,Blount,33.904513,-86.350371,AL,2006-12-09,2006-12-09,Dec,2006-12-09 12:37:00,2006-12-09 14:19:00,0 days 00:00:00.000000000,2006-11-09,2006,Nov,999999,45818.2902229052,73803,2001,2019,16,1.0,999999-54828-2006.gz,67687.08784533781,3.3059805285118227,3.033333333333333,-3.4345238095238093,0.0,3.1571627260083317,3.822222222222226,5.120238095238111,0.0,78.23291492329147,75.6833333333334,74.36309523809526,0.0,0.0,0.0,0.0,0.0
1822,,2.0,B,Debris Burning,,33.3528,-88.6808,MS,2002-02-15,,Feb,2002-02-15 11:55:00,,,2002-01-16,2002,Jan,723307,14106.635891806744,99999,1977,2005,16,0.1,723307-99999-2002.gz,68923.14681773001,8.690987124463529,7.0222841225626755,7.323353293413174,9.837025316455692,3.2673234811165615,3.0071856287425285,2.479041916167672,3.3042789223454645,71.03953871499175,66.39221556886231,62.16766467065865,58.89206349206351,0.0,0.0,0.0,0.0
1823,,8.0,B,Debris Burning,Livingston,30.55703171,-90.58647859,LA,2006-10-08,,Oct,,,,2006-09-08,2006,Sep,722312,16653.467216721852,3908,1987,2016,12,0.1,722312-03908-2006.gz,70041.69626375301,21.939110070257627,22.72787318361955,24.448692152917506,18.519105312208765,1.057259953161596,1.1262879788639413,1.010462776659963,2.1841099720409978,73.57913247362258,71.94708994708986,71.83702213279683,69.5953947368421,0.0,0.0,0.0,0.0
1824,,5.0,B,Miscellaneous,Travis,30.48228,-97.63441,TX,2008-01-01,,Jan,,,,2007-12-02,2007,Dec,722540,21571.358442720346,13958,2006,2020,12,0.1,722540-13904-2007.gz,73811.92750067651,11.856417624521093,9.659918200408992,7.905936073059366,0.0,3.3118511263466885,2.541995841995846,2.741013824884796,0.0,70.65631262525041,64.70940170940167,63.45622119815677,0.0,24.500000000000004,2.1,2.1,0.0
1825,11120140923004,5.0,B,Debris Burning,Perry,31.40999506,-88.85675274,MS,2014-09-23,2014-09-23,Sep,2014-09-23 17:28:00,2014-09-23 19:28:00,0 days 00:00:00.000000000,2014-08-24,2014,Aug,722347,40288.170949368665,13833,2006,2020,12,0.1,File Not Found,69095.01776823831,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1826,,2.0,B,Smoking,,35.0783,-79.0183,NC,1993-06-25,,Jun,,,,1993-05-26,1993,May,723030,10651.019440344158,13714,1990,2009,15,0.1,723030-13714-1993.gz,63892.68778153,25.59478138222852,26.68764044943824,27.225748502994012,28.423714285714283,2.3806590257879585,2.779603399433432,3.2339393939393974,2.5309999999999957,62.10760401721665,61.94900849858356,59.78787878787879,66.02582496413194,67.1,43.099999999999994,0.5,135.89999999999998
1827,ALLEN,1.0,B,Debris Burning,Bowie,33.39888,-94.073782,TX,2015-01-19,,Jan,,,,2014-12-20,2014,Dec,743312,77951.22521168199,99999,2006,2020,16,0.1,743312-53925-2014.gz,71774.23850257992,6.326966292134837,0.0,0.0,0.0,1.8287640449438274,0.0,0.0,0.0,84.00717703349288,0.0,0.0,0.0,1.8,0.0,0.0,0.0
1828,,1.0,B,Debris Burning,Miller,33.27203002,-93.8722,AR,2006-04-14,,Apr,,,,2006-03-15,2006,Mar,722484,82051.64071837312,99999,1991,2020,16,0.1,722484-53905-2006.gz,71671.51739709597,15.71743589743591,20.331601731601737,19.143939393939394,21.325654450261784,3.1373333333333,3.48333333333332,3.1893939393939488,3.155078534031377,70.26231386025208,71.0065645514224,66.34715025906733,74.57465091299686,139.2,21.4,14.2,81.5
1829,SH CROWE,1.0,B,Debris Burning,,35.457,-83.3752,NC,1999-10-26,1999-10-26,Oct,1999-10-26 15:00:00,1999-10-26 16:00:00,0 days 00:00:00.000000000,1999-09-26,1999,Sep,A00003,26265.130662145868,63844,1996,2016,15,0.1,File Not Found,66095.42788549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1830,RUIN,2.0,B,Lightning,,35.085,-112.01,AZ,1995-08-01,1995-08-16,Aug,1995-08-01 12:07:00,1995-08-16 15:15:00,15 days 00:00:00.000000000,1995-07-02,1995,Jul,723750,32035.153542325883,3103,1973,2020,15,0.1,File Not Found,81618.04159924998,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1831,NAUE WAY #1,16.0,C,Arson,Josephine,42.09,-123.70111111,OR,2006-05-02,2006-05-02,May,2006-05-02 16:30:00,2006-05-02 23:59:00,0 days 00:00:00.000000000,2006-04-02,2006,Apr,726834,47513.84886510394,99999,1996,2020,9,1.0,File Not Found,88221.3117664916,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1832,,3.53,B,Debris Burning,Houston,32.50506163,-83.81197748,GA,2009-03-06,,Mar,,,,2009-02-04,2009,Feb,722175,24444.540008112417,99999,2006,2020,12,0.1,722175-13860-2009.gz,66431.35262956886,10.080620155038755,9.987570621468924,9.92052980132451,15.368167406467986,3.090600775193764,3.662335216572495,3.678145695364239,2.335827520608724,65.49509803921573,64.61728395061733,72.2887700534759,71.16666666666669,90.0,86.2,49.1,239.10000000000002
1833,,1.0,B,Debris Burning,Nassau,30.46167,-81.99555,FL,2007-02-28,,Feb,,,,2007-01-29,2007,Jan,A00023,16438.420534399356,63890,2003,2019,12,0.1,A00023-63890-2007.gz,65588.75128257138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1834,,2.0,B,Debris Burning,Orangeburg,33.506649,-81.134491,SC,2015-02-19,2015-02-19,Feb,2015-02-19 20:32:00,2015-02-19 21:41:00,0 days 00:00:00.000000000,2015-01-20,2015,Jan,722216,12899.872275634429,99999,2006,2020,16,0.1,722216-99999-2015.gz,65022.79927271528,7.549015748031486,6.968493150684936,4.265740740740744,0.0,3.2800788954634834,3.1400785854616786,3.843055555555563,0.0,54.265644955300125,51.007444168734494,46.655502392344516,0.0,49.099999999999994,15.3,0.0,0.0
1835,MHM SE 36,10.0,C,Lightning,,63.6828,-151.0856,AK,1993-06-03,1993-09-03,Jun,1993-06-03 18:15:00,1993-09-03 12:00:00,92 days 00:00:00.000000000,1993-05-04,1993,May,999999,105106.70232603818,26414,1945,2004,0,1.0,999999-11641-1993.gz,105227.58215524998,27.53833333333335,27.999166666666653,28.35119047619047,28.089583333333355,3.5831944444444086,3.548055555555565,4.417857142857152,4.676388888888846,76.54722222222219,77.98055555555553,76.75595238095238,76.01111111111115,0.0,0.0,0.0,0.0
1836,,2.0,B,Equipment Use,Cherokee,32.03528001,-95.30611,TX,2003-12-21,,Dec,,,,2003-11-21,2003,Nov,722448,36004.81645146115,99999,1973,2020,12,0.1,722448-13972-2003.gz,72489.33587342329,10.106196840826252,8.048058252427179,7.439361702127656,10.80310559006211,4.464398541919758,4.339805825242707,3.890957446808518,4.419314641744542,64.71019900497521,63.764851485148576,58.10326086956522,68.6990291262136,30.5,25.200000000000003,2.0,66.0
1837,JACK KNIFE II,1.2,B,Lightning,,44.73,-101.8288,SD,2006-08-11,2006-08-11,Aug,2006-08-11 20:15:00,2006-08-11 21:15:00,0 days 00:00:00.000000000,2006-07-12,2006,Jul,726516,77729.51973801666,99999,2005,2020,15,0.1,726516-24024-2006.gz,75665.16771349,27.612092391304373,26.904010695187146,25.87696629213484,0.0,4.278260869565188,4.4104278074866174,5.008426966292149,0.0,41.21467391304353,44.697860962566864,51.887640449438194,0.0,2.1,0.8,0.8,0.0
1838,,10.0,C,Arson,Henderson,35.6366667,-88.3516667,TN,2005-05-24,2005-05-24,May,2005-05-24 16:00:00,2005-05-24 19:00:00,0 days 00:00:00.000000000,2005-04-24,2005,Apr,A00029,100314.0245566646,63820,2004,2019,15,1.0,File Not Found,68666.86865275327,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1839,,28.0,C,Miscellaneous,Fayette,37.89962425,-81.1282928,WV,2008-09-04,,Sep,,,,2008-08-05,2008,Aug,724127,64171.05825718966,53801,2006,2020,0,1.0,724127-53801-2008.gz,64868.59617998076,19.609595484477936,20.209125475285184,20.684848484848473,17.532767562470525,1.1180620884289585,1.0776615969581769,0.6686868686868689,1.2561056105610393,71.63284379172204,73.97567567567566,74.0174825174825,73.36310679611627,0.0,0.0,0.0,0.0
1840,"""""""IS IT OR WAS IT""""""",8.0,B,Arson,,35.1,-79.8,NC,2000-10-28,,Oct,,,,2000-09-28,2000,Sep,725294,26745.012486715244,99999,1973,2020,15,0.1,File Not Found,64286.72374925,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1841,,3.0,B,Debris Burning,Beltrami,47.75485979,-95.17575207,MN,2004-04-23,,Apr,,,,2004-03-24,2004,Mar,727550,33702.07548849425,14958,1948,2020,15,0.1,727550-99999-2004.gz,72010.64654408798,3.5531514581373513,3.34669151910531,5.898406374501991,8.225490196078434,3.9348071495767516,3.830661696178874,3.887450199203171,4.684112149532817,61.75094517958412,59.62534948741846,64.45418326693223,51.96822429906543,8.2,7.699999999999999,6.3999999999999995,67.5
1842,,3.46,B,Arson,Thomas,30.95366055,-84.04807974,GA,2008-05-14,,May,,,,2008-04-14,2008,Apr,722147,27690.39766604116,53817,2006,2020,12,0.1,722147-53817-2008.gz,66618.408573087,19.56203703703704,21.494444444444415,23.59920634920634,25.1259842519685,2.346296296296281,2.8743518518518245,3.916865079365064,1.968781843446016,60.78180129990714,57.89063948100091,57.85515873015869,67.00513299113365,0.0,0.0,0.0,0.0
1843,,1.0,B,Miscellaneous,,32.7633,-89.4103,MS,2007-06-18,,Jun,,,,2007-05-19,2007,May,722340,78565.22043088872,13865,1977,2019,12,0.1,722340-13865-2007.gz,69329.03908573001,24.201559020044527,26.524215246636782,26.992592592592615,24.732924693520125,2.151457399103123,2.4117647058823577,1.7223404255319161,1.7643761301989018,66.47533632286985,64.8710407239818,59.755319148936174,78.75412844036691,63.599999999999994,35.59999999999999,0.6,285.6
1844,MILO,75.0,C,Debris Burning,Martin,37.9205,-82.5768,KY,2010-11-13,2010-11-13,Nov,2010-11-13 13:40:00,2010-11-13 13:40:00,0 days 00:00:00.000000000,2010-10-14,2010,Oct,724133,49147.38210281749,99999,1973,2020,0,1.0,File Not Found,65606.63834503999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1845,,12.0,C,Debris Burning,,36.9533,-83.8522,KY,1997-11-19,,Nov,,,,1997-10-20,1997,Oct,724243,24906.6296100116,3849,1973,2005,0,1.0,724243-03849-1997.gz,66290.40715587999,5.982367758186399,3.586448598130843,1.3523316062176172,3.827210884353741,2.1999999999999824,2.295794392523372,2.759585492227987,2.1395918367346853,77.89580318379164,81.5561497326203,78.62573099415206,75.98804185351267,74.19999999999999,42.9,21.6,66.89999999999999
1846,,7.0,B,Campfire,Itasca,47.24477969,-93.673291,MN,2003-04-13,,Apr,,,,2003-03-14,2003,Mar,727458,12924.016226612648,94919,1973,2020,15,0.1,727458-99999-2003.gz,71212.19153137853,2.2994214079074253,0.817840375586855,3.7704590818363264,8.419201520912548,3.633558341369427,3.6327699530515836,3.435129740518947,3.8040913415794946,57.32111861137899,52.04037558685446,43.44910179640716,51.23263558515699,4.8,2.5,0.0,15.5
1847,,1.5,B,Powerline,,44.2052,-103.1018,SD,2007-07-04,,Jul,,,,2007-06-04,2007,Jun,726625,8023.833825740628,99999,2005,2020,15,0.1,726625-24006-2007.gz,76375.66144912997,21.196211251435106,24.051658767772523,24.567894736842103,26.582213930348267,5.509873708381152,5.456398104265397,6.01684210526316,4.928358208955167,55.32134570765663,48.16267942583734,46.04736842105263,45.149253731343286,38.89999999999999,3.1,0.0,25.0
1848,,15.0,C,Arson,Nacogdoches,31.44375,-94.45208,TX,1998-07-31,,Jul,,,,1998-07-01,1998,Jul,722499,28586.481864816968,53948,1941,2020,12,1.0,722499-99999-1998.gz,72056.60101506891,30.502793296089386,30.598314606741575,31.553571428571427,28.79018612521152,2.437150837988811,2.415168539325851,2.9738095238095292,1.56768189509307,60.62017804154303,60.37463126843658,57.63690476190476,65.49999999999994,0.0,0.0,0.0,0.0
1849,FREEZE FORK,25.0,C,Fireworks,Logan,37.83799687,-81.88177214,WV,1995-04-10,1995-04-10,Apr,1995-04-10 14:55:00,1995-04-10 14:55:00,0 days 00:00:00.000000000,1995-03-11,1995,Mar,724133,68921.79997023806,99999,1973,2020,0,1.0,File Not Found,65254.16221468328,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1850,,18.0,C,Debris Burning,Sharp,36.33176,-91.6451,AR,2009-03-23,,Mar,2009-03-23 19:07:00,,,2009-02-21,2009,Feb,723480,48158.000303664056,99999,2006,2020,0,1.0,File Not Found,70376.5042603976,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1851,,2.0,B,Missing/Undefined,Teton,43.44253158,-110.80229938,WY,1992-03-22,,Mar,,,,1992-02-21,1992,Feb,725776,18370.425375689083,99999,1973,2007,9,0.1,725776-99999-1992.gz,80702.93423997214,0.6687500000000004,1.2905882352941176,1.0456692913385832,4.011778290993068,3.0798295454545594,3.048235294117652,2.8661417322834635,3.719168591224008,71.70454545454548,70.3941176470588,70.66929133858268,63.78290993071594,0.0,0.0,0.0,0.0
1852,JEFFERSON,10.0,C,Arson,Siskiyou,41.995131,-122.603839,CA,2003-10-23,2003-10-25,Oct,2003-10-23 15:08:00,2003-10-25 14:00:00,2 days 00:00:00.000000000,2003-09-23,2003,Sep,725955,26155.85433185464,99999,1973,2020,15,1.0,725955-24259-2003.gz,87573.18134926808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1853,,1.0,B,Debris Burning,,35.545,-77.245,NC,1992-03-15,,Mar,,,,1992-02-14,1992,Feb,746925,17847.64307851508,99999,1943,2020,15,0.1,File Not Found,62985.17527425,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1854,MS0    1111-6260604002,4.0,B,Missing/Undefined,Holmes,33.094198,-90.054006,MS,2011-06-04,,Jun,2011-06-04 16:54:00,,,2011-05-05,2011,May,747580,44669.5804732082,13978,2006,2020,16,0.1,747580-13978-2011.gz,69654.22804801924,22.124940334128897,25.408571428571417,27.20217391304349,26.581348314606718,2.8264916467780257,3.1890476190476074,2.3630434782608734,2.4066591422121713,70.94261294261293,71.31695331695335,69.16853932584274,74.19735258724417,0.3,0.3,0.0,53.3
1855,PAPOOSE,19520.0,G,Lightning,Lemhi,45.27,-114.805,ID,2007-08-02,2007-11-01,Aug,2007-08-02 13:00:00,2007-11-01 12:00:00,91 days 00:00:00.000000000,2007-07-03,2007,Jul,726865,74419.77605507206,99999,1973,2020,9,100.0,726865-24196-2007.gz,82960.68143425,23.02020676691725,22.234521575984996,21.286573146292596,18.320038443056195,1.3872881355932043,1.3882739212007442,1.436072144288582,1.3414423076922937,45.57149598867395,49.9013157894737,50.076152304609224,43.99614271938281,0.0,0.0,0.0,0.0
1856,,50.0,C,Debris Burning,Owsley,37.3789,-83.58984,KY,2008-10-07,2008-10-07,Oct,2008-10-07 15:30:00,2008-10-07 15:30:00,0 days 00:00:00.000000000,2008-09-07,2008,Sep,724236,33901.56388723415,3889,1973,2020,0,1.0,724236-03889-2008.gz,66142.24709642558,19.45180442374857,17.768585131894486,16.027322404371574,0.0,0.7910256410256434,0.7959134615384623,1.0065573770491796,0.0,65.36330935251807,60.2962962962963,57.49726775956286,0.0,17.0,2.5,2.5,0.0
1857,,1.0,B,Debris Burning,,35.845,-80.5517,NC,1993-10-29,,Oct,,,,1993-09-29,1993,Sep,722079,23485.43821422277,53888,1973,2005,15,0.1,722079-99999-1993.gz,64641.57297033999,19.63501440922197,19.80549132947975,18.081818181818175,14.88183306055649,2.3172214182344355,2.5364431486880523,3.3623376623376666,2.0925862068965513,74.0680173661361,75.29737609329445,70.43506493506491,71.69137931034473,0.0,0.0,0.0,0.0
